wording_id,perm,qidx,correct
orig,"[1, 4, 2, 6, 7, 3, 5, 0]",85,0
orig,"[1, 4, 2, 6, 7, 3, 5, 0]",86,0
orig,"[1, 4, 2, 6, 7, 3, 5, 0]",87,1
orig,"[1, 4, 2, 6, 7, 3, 5, 0]",88,1
orig,"[1, 4, 2, 6, 7, 3, 5, 0]",89,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",60,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",61,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",62,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",63,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",64,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",65,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",66,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",67,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",68,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",69,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",70,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",71,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",72,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",73,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",74,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",75,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",76,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",77,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",78,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",79,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",80,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",81,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",82,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",83,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",84,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",85,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",86,0
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",87,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",88,1
orig,"[4, 0, 5, 1, 7, 6, 3, 2]",89,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",60,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",61,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",62,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",63,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",64,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",65,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",66,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",67,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",68,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",69,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",70,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",71,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",72,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",73,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",74,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",75,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",76,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",77,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",78,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",79,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",80,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",81,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",82,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",83,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",84,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",85,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",86,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",87,1
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",88,0
orig,"[6, 4, 5, 0, 3, 2, 7, 1]",89,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",60,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",61,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",62,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",63,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",64,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",65,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",66,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",67,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",68,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",69,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",70,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",71,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",72,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",73,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",74,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",75,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",76,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",77,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",78,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",79,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",80,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",81,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",82,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",83,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",84,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",85,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",86,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",87,0
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",88,1
orig,"[3, 4, 0, 2, 1, 7, 5, 6]",89,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",60,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",61,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",62,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",63,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",64,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",65,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",66,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",67,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",68,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",69,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",70,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",71,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",72,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",73,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",74,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",75,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",76,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",77,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",78,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",79,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",80,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",81,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",82,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",83,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",84,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",85,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",86,0
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",87,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",88,1
orig,"[4, 3, 1, 7, 2, 5, 0, 6]",89,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",60,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",61,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",62,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",63,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",64,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",65,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",66,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",67,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",68,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",69,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",70,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",71,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",72,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",73,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",74,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",75,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",76,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",77,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",78,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",79,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",80,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",81,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",82,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",83,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",84,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",85,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",86,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",87,1
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",88,0
orig,"[6, 4, 5, 0, 2, 3, 7, 1]",89,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",60,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",61,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",62,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",63,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",64,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",65,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",66,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",67,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",68,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",69,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",70,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",71,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",72,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",73,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",74,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",75,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",76,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",77,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",78,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",79,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",80,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",81,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",82,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",83,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",84,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",85,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",86,0
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",87,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",88,1
orig,"[4, 0, 3, 1, 7, 2, 5, 6]",89,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",60,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",61,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",62,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",63,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",64,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",65,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",66,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",67,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",68,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",69,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",70,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",71,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",72,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",73,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",74,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",75,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",76,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",77,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",78,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",79,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",80,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",81,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",82,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",83,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",84,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",85,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",86,0
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",87,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",88,1
orig,"[6, 4, 5, 3, 2, 0, 7, 1]",89,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",60,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",61,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",62,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",63,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",64,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",65,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",66,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",67,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",68,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",69,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",70,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",71,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",72,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",73,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",74,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",75,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",76,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",77,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",78,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",79,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",80,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",81,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",82,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",83,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",84,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",85,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",86,0
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",87,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",88,1
orig,"[6, 0, 5, 3, 2, 4, 7, 1]",89,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",60,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",61,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",62,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",63,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",64,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",65,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",66,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",67,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",68,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",69,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",70,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",71,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",72,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",73,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",74,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",75,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",76,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",77,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",78,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",79,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",80,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",81,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",82,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",83,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",84,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",85,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",86,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",87,0
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",88,1
orig,"[7, 4, 5, 3, 2, 0, 6, 1]",89,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",60,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",61,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",62,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",63,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",64,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",65,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",66,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",67,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",68,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",69,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",70,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",71,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",72,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",73,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",74,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",75,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",76,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",77,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",78,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",79,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",80,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",81,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",82,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",83,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",84,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",85,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",86,0
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",87,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",88,1
orig,"[6, 3, 5, 0, 2, 4, 7, 1]",89,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",60,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",61,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",62,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",63,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",64,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",65,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",66,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",67,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",68,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",69,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",70,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",71,1
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",72,0
orig,"[6, 5, 0, 3, 2, 4, 7, 1]",73,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",60,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",61,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",62,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",63,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",64,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",65,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",66,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",67,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",68,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",69,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",70,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",71,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",72,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",73,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",74,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",75,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",76,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",77,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",78,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",79,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",80,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",81,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",82,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",83,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",84,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",85,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",86,0
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",87,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",88,1
orig,"[6, 4, 5, 3, 0, 2, 7, 1]",89,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",60,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",61,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",62,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",63,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",64,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",65,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",66,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",67,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",68,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",69,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",70,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",71,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",72,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",73,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",74,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",75,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",76,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",77,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",78,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",79,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",80,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",81,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",82,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",83,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",84,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",85,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",86,0
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",87,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",88,1
orig,"[6, 7, 4, 5, 3, 2, 0, 1]",89,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",60,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",61,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",62,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",63,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",64,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",65,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",66,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",67,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",68,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",69,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",70,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",71,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",72,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",73,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",74,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",75,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",76,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",77,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",78,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",79,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",80,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",81,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",82,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",83,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",84,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",85,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",86,0
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",87,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",88,1
orig,"[3, 4, 0, 1, 7, 2, 5, 6]",89,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",60,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",61,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",62,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",63,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",64,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",65,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",66,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",67,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",68,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",69,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",70,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",71,0
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",72,1
orig,"[7, 3, 5, 0, 2, 4, 6, 1]",73,0
